time stamp, twistx, twisty, twistz, odomx, odomy, odom_theta, odom_vx, odom_vy, odom_w, roll, pitch, yaw, accl_x, accl_y, accl_z
1.47005, -0,0.00104887,1, 0.259171,-0.0365149,0.888206,-0.14877,-0.111296,-0.619876, -0.0338594,-0.01309,1.71374,-0.196133,0.558979,8.82598
1.48008, -0,0.00104887,1, 0.261142,-0.0364852,0.893466,-0.128483,-0.149193,-0.535347, -0.0322886,-0.0120428,1.73486,0.294199,-0.245166,9.77723
1.49005, -0,0.00104887,1, 0.262409,-0.035882,0.898725,-0.126229,-0.0612362,-0.525955, -0.0324631,-0.0115192,1.74568,0.411879,-0.313813,10.2774
1.50007, -0,0.00104887,1, 0.263935,-0.0353073,0.904549,-0.139754,-0.0840589,-0.582307, -0.0324631,-0.0115192,1.74568,0.411879,-0.313813,10.2774
1.51005, -0,0.00104887,1, 0.265525,-0.0344613,0.911405,-0.164549,-0.073305,-0.68562, -0.0329867,-0.0111701,1.75598,-0.0882598,0.02942,9.2869
1.52005, -0,0.00104887,1, 0.267232,-0.0338126,0.917885,-0.155532,-0.0956581,-0.648052, -0.0331613,-0.0115192,1.7668,0.02942,-0.166713,9.56148
1.53006, -0,0.00104887,1, 0.268962,-0.0336276,0.922863,-0.119467,-0.126464,-0.497779, -0.0329867,-0.0113446,1.77744,-0.23536,-0.313813,10.042
1.54007, -0,0.00104887,1, 0.270707,-0.0335595,0.927465,-0.110451,-0.135293,-0.460211, -0.0326377,-0.0106465,1.78792,0.225553,-0.549172,10.1989
1.55005, -0,0.00104887,1, 0.272527,-0.0333134,0.932819,-0.128483,-0.13116,-0.535347, -0.0328122,-0.00994838,1.79821,-0.509946,-0.0490333,11.2384
1.56004, -0,0.00104887,1, 0.274041,-0.0327496,0.938454,-0.135246,-0.0884731,-0.563523, -0.0333358,-0.00959931,1.80868,0.490333,-0.0882598,9.94394
1.57005, -0,0.00104887,1, 0.275625,-0.0322304,0.944089,-0.135246,-0.0974895,-0.563523, -0.0336849,-0.00959931,1.81916,0.411879,-0.470719,8.66908
1.58005, -0,0.00104887,1, 0.277129,-0.0316183,0.949818,-0.1375,-0.086266,-0.572915, -0.0335103,-0.00942478,1.82963,0.294199,0.137293,9.16922
1.59004, -0,0.00104887,1, 0.278754,-0.0311697,0.955266,-0.130737,-0.106412,-0.544739, -0.0331613,-0.00855211,1.85092,0.490333,-0.00980665,10.2087
1.60005, -0,0.00104887,1, 0.280281,-0.0307281,0.960431,-0.123975,-0.0995088,-0.516563, -0.0331613,-0.00820305,1.86139,-0.0882598,-0.0882598,9.47322
1.6101, -0,0.00104887,1, 0.281663,-0.0302068,0.965503,-0.121721,-0.0836832,-0.507171, -0.0331613,-0.00820305,1.86139,-0.0882598,-0.0882598,9.47322
1.62005, -0,0.00104887,1, 0.283212,-0.0297129,0.970856,-0.128483,-0.0996027,-0.535347, -0.0329867,-0.00820305,1.87239,0.0686466,0.137293,9.06135
1.63006, -0,0.00104887,1, 0.284652,-0.0291657,0.976116,-0.126229,-0.0882853,-0.525955, -0.0331613,-0.00820305,1.88304,-0.274586,0.107873,9.17902
1.64008, -0,0.00104887,1, 0.286253,-0.0286123,0.981751,-0.135246,-0.101998,-0.563523, -0.0335103,-0.00785398,1.89351,0.0686466,-0.392266,9.36535
1.65005, -0,0.00104887,1, 0.288131,-0.0283178,0.987105,-0.128483,-0.140176,-0.535347, -0.0340339,-0.00750492,1.90398,0.294199,-0.392266,9.82626
1.66011, -0,0.00104887,1, 0.290115,-0.0280563,0.992552,-0.130737,-0.151494,-0.544739, -0.034383,-0.00715585,1.91445,0.608012,-0.353039,10.856
1.67009, -0,0.00104887,1, 0.291657,-0.0273902,0.998375,-0.139754,-0.0930753,-0.582307, -0.0347321,-0.00698132,1.9251,0.02942,0.02942,12.3172
1.68004, -0,0.00104887,1, 0.293118,-0.0266665,1.0042,-0.139754,-0.0840589,-0.582307, -0.0345575,-0.00663225,1.93574,0.107873,-0.20594,9.27709
1.69005, -0,0.00104887,1, 0.294849,-0.0261339,1.00993,-0.1375,-0.117823,-0.572915, -0.0338594,-0.00645772,1.94657,0.225553,0.215746,7.90416
1.70006, -0,0.00104887,1, 0.296565,-0.025691,1.01528,-0.128483,-0.122144,-0.535347, -0.0336849,-0.00593412,1.96786,0.372653,-0.274586,9.66936
1.71015, -0,0.00104887,1, 0.297983,-0.0249499,1.02101,-0.1375,-0.0817578,-0.572915, -0.0342085,-0.00523599,1.97868,0.0686466,0.0686466,10.0518
1.72011, -0,0.00104887,1, 0.299392,-0.0240393,1.0273,-0.151024,-0.0730232,-0.629268, -0.0342085,-0.00523599,1.97868,0.0686466,0.0686466,10.0518
1.73007, -0,0.00104887,1, 0.300633,-0.0229964,1.03369,-0.155532,-0.0505762,-0.648052, -0.0349066,-0.00488692,1.98915,0.02942,-0.666852,10.5127
1.74005, -0,0.00104887,1, 0.301944,-0.022122,1.03961,-0.144262,-0.06612,-0.601091, -0.0347321,-0.00488692,1.99997,0.225553,-0.431493,9.63994
1.75006, -0,0.00104887,1, 0.303265,-0.0215622,1.0444,-0.114959,-0.0857964,-0.478995, -0.0338594,-0.00453786,2.01079,0.02942,-0.0490333,9.16922
1.76006, -0,0.00104887,1, 0.304669,-0.0212025,1.04862,-0.101434,-0.103547,-0.422642, -0.0335103,-0.00401426,2.02109,0.451106,-0.0490333,10.2087
1.77005, -0,0.00104887,1, 0.306369,-0.0209548,1.05304,-0.108196,-0.132991,-0.450819, -0.0338594,-0.00366519,2.03174,0.1471,-0.431493,10.552
1.78011, -0,0.00104887,1, 0.308048,-0.0203772,1.05858,-0.132991,-0.117729,-0.554131, -0.0347321,-0.00366519,2.04256,0.451106,-0.127486,10.3656
1.79005, -0,0.00104887,1, 0.309869,-0.0195865,1.06515,-0.157787,-0.1205,-0.657444, -0.0352557,-0.00366519,2.05321,0.254973,-0.353039,10.4637
1.80008, -0,0.00104887,1, 0.311914,-0.0188835,1.07182,-0.160041,-0.145342,-0.666836, -0.0349066,-0.00331613,2.0642,0.254973,0.254973,9.31632
1.81006, -0,0.00104887,1, 0.313428,-0.0180885,1.07774,-0.142008,-0.0953763,-0.591699, -0.0335103,-0.00226893,2.08584,0.0686466,-0.274586,9.60071
1.82004, -0,0.00104887,1, 0.314978,-0.0173057,1.08365,-0.142008,-0.0998845,-0.591699, -0.0335103,-0.00174533,2.09666,0.02942,0.02942,9.81646
1.83004, -0,0.00104887,1, 0.316158,-0.0161946,1.09004,-0.155532,-0.0505762,-0.648052, -0.0335103,-0.00174533,2.09666,0.02942,0.02942,9.81646
1.8401, -0,0.00104887,1, 0.317122,-0.0149421,1.09652,-0.155532,-0.0280353,-0.648052, -0.0338594,-0.00122173,2.10749,0.372653,-0.20594,9.09076
1.85005, -0,0.00104887,1, 0.318286,-0.013916,1.10253,-0.144262,-0.0571037,-0.601091, -0.0336849,-0.0010472,2.11831,0.107873,0.02942,9.1398
1.86005, -0,0.00104887,1, 0.31974,-0.0133854,1.10723,-0.112705,-0.106036,-0.469603, -0.0331613,-0.000523599,2.12913,0.1471,0.0686466,9.93414
1.87006, -0,0.00104887,1, 0.321028,-0.012868,1.11155,-0.103688,-0.0923239,-0.432034, -0.0333358,0.000174533,2.13995,-0.0882598,-0.245166,10.3558
1.88006, -0,0.00104887,1, 0.322041,-0.0122357,1.11578,-0.101434,-0.0629737,-0.422642, -0.0340339,0.000698132,2.15042,0.451106,0.02942,10.6598
1.89009, -0,0.00104887,1, 0.323092,-0.0114186,1.12075,-0.119467,-0.0588412,-0.497779, -0.0349066,0.000523599,2.16124,0.02942,-0.166713,10.1303
1.90009, -0,0.00104887,1, 0.324536,-0.0105609,1.12658,-0.139754,-0.0930753,-0.582307, -0.0359538,-0.000349066,2.17224,-0.353039,-0.166713,9.24767
1.91009, -0,0.00104887,1, 0.325994,-0.00965429,1.13259,-0.144262,-0.0931692,-0.601091, -0.0368264,-0.00122173,2.18306,-0.196133,-0.392266,8.32585
1.92002, -0,0.00104887,1, 0.327366,-0.00870093,1.1386,-0.144262,-0.0841528,-0.601091, -0.0371755,-0.000174533,2.20453,0.0686466,0.215746,10.3264
1.93004, -0,0.00104887,1, 0.328628,-0.00764235,1.1448,-0.14877,-0.0707221,-0.619876, -0.0366519,0.000872665,2.21535,0.254973,-0.166713,10.091
1.94006, -0,0.00104887,1, 0.329667,-0.00645378,1.15109,-0.151024,-0.0459741,-0.629268, -0.0366519,0.000872665,2.21535,0.254973,-0.166713,10.091
1.95009, -0,0.00104887,1, 0.33108,-0.00545249,1.15729,-0.151024,-0.0865478,-0.629268, -0.0363028,0.0010472,2.22617,-0.127486,-0.0882598,9.69878
1.96005, -0,0.00104887,1, 0.332514,-0.00460171,1.16292,-0.135246,-0.0974895,-0.563523, -0.0357792,0.00122173,2.23716,-0.578592,-0.00980665,8.78676
1.97002, -0,0.00104887,1, 0.334106,-0.00398483,1.1679,-0.119467,-0.121956,-0.497779, -0.0356047,0.00122173,2.24781,0.529559,-0.245166,8.47295
1.98004, -0,0.00104887,1, 0.335796,-0.00335386,1.17307,-0.123975,-0.131066,-0.516563, -0.0357792,0.0015708,2.25828,0.411879,-0.274586,10.3166
1.99005, -0,0.00104887,1, 0.337228,-0.00250994,1.17861,-0.132991,-0.0996967,-0.554131, -0.0364774,0.0020944,2.26893,0.1471,-0.509946,11.0129
2.00006, -0,0.00104887,1, 0.338518,-0.00140663,1.1849,-0.151024,-0.0775314,-0.629268, -0.0368264,0.00226893,2.27992,-0.313813,-0.166713,10.0224
2.01009, -0,0.00104887,1, 0.339932,-0.000274912,1.19148,-0.157787,-0.0889428,-0.657444, -0.0368264,0.00226893,2.29092,0.294199,-0.20594,8.44353
2.02004, -0,0.00104887,1, 0.341576,0.000554075,1.19721,-0.1375,-0.122331,-0.572915, -0.0368264,0.00279253,2.30174,0.608012,-0.245166,9.02212
2.03005, -0,0.00104887,1, 0.343276,0.00124703,1.20246,-0.126229,-0.133367,-0.525955, -0.0364774,0.00401426,2.32321,-0.0882598,-0.470719,10.1597
2.04006, -0,0.00104887,1, 0.344489,0.00225514,1.20819,-0.1375,-0.0772496,-0.572915, -0.0366519,0.00436332,2.33403,0.1471,-0.245166,10.7481
2.05005, -0,0.00104887,1, 0.345526,0.00357522,1.21486,-0.160041,-0.0506701,-0.666836, -0.0366519,0.00436332,2.33403,0.1471,-0.245166,10.7481
2.06005, -0,0.00104887,1, 0.346333,0.00507971,1.22191,-0.169057,-0.0238089,-0.704404, -0.0366519,0.00436332,2.34468,-0.0882598,-0.313813,10.2381
2.07006, -0,0.00104887,1, 0.347604,0.0062513,1.22829,-0.153278,-0.0798325,-0.63866, -0.0361283,0.00418879,2.35515,0.294199,-0.0490333,8.74753
2.08005, -0,0.00104887,1, 0.349096,0.00701457,1.23336,-0.123975,-0.113033,-0.516563, -0.0354302,0.00436332,2.36579,0.294199,0.137293,8.32585
2.09006, -0,0.00104887,1, 0.350553,0.00770058,1.23806,-0.112705,-0.115053,-0.469603, -0.0352557,0.00506145,2.37627,0.02942,-0.313813,10.6598
2.10005, -0,0.00104887,1, 0.352139,0.00849164,1.24332,-0.126229,-0.124351,-0.525955, -0.0356047,0.00610865,2.38656,-0.431493,-0.274586,10.856
2.11005, -0,0.00104887,1, 0.35348,0.00949094,1.24905,-0.1375,-0.0952824,-0.572915, -0.0363028,0.00680678,2.39721,-0.127486,-0.431493,9.69878
2.12004, -0,0.00104887,1, 0.354999,0.0102709,1.25412,-0.121721,-0.119749,-0.507171, -0.0363028,0.00698132,2.40786,0.107873,0.02942,8.86521
2.1301, -0,0.00104887,1, 0.356513,0.0109874,1.25891,-0.114959,-0.121862,-0.478995, -0.0359538,0.00698132,2.41833,0.0686466,-0.696272,9.74781
2.14006, -0,0.00104887,1, 0.358039,0.011754,1.26389,-0.119467,-0.121956,-0.497779, -0.0361283,0.00715585,2.42897,0.254973,0.215746,10.2872
2.15005, -0,0.00104887,1, 0.359144,0.0129192,1.2699,-0.144262,-0.0706282,-0.601091, -0.0363028,0.00750492,2.45009,0.1471,-0.627626,9.47322
2.16007, -0,0.00104887,1, 0.360142,0.0141455,1.276,-0.146516,-0.0594047,-0.610483, -0.0363028,0.00750492,2.45009,0.1471,-0.627626,9.47322
2.17004, -0,0.00104887,1, 0.361218,0.015423,1.28239,-0.153278,-0.0663079,-0.63866, -0.0361283,0.00767945,2.46074,0.107873,-0.696272,8.74753
2.18006, -0,0.00104887,1, 0.362808,0.0164129,1.28821,-0.139754,-0.124633,-0.582307, -0.0359538,0.00785398,2.47139,0.294199,0.02942,9.86549
2.19009, -0,0.00104887,1, 0.36505,0.0168698,1.29263,-0.105942,-0.202821,-0.441427, -0.0352557,0.00802851,2.48168,0.225553,-0.00980665,10.1695
2.20006, -0,0.00104887,1, 0.366698,0.0174807,1.29695,-0.103688,-0.141914,-0.432034, -0.0349066,0.00872665,2.49233,0.0686466,-0.20594,10.9638
2.21008, -0,0.00104887,1, 0.367991,0.0183374,1.30183,-0.117213,-0.101622,-0.488387, -0.0356047,0.00977384,2.5028,0.225553,0.372653,10.8854
2.22014, -0,0.00104887,1, 0.369185,0.0194372,1.30756,-0.1375,-0.086266,-0.572915, -0.0366519,0.010472,2.5131,0.107873,-0.353039,10.1989
2.23005, -0,0.00104887,1, 0.370235,0.0207204,1.31385,-0.151024,-0.068515,-0.629268, -0.037001,0.0101229,2.52375,0.451106,-0.245166,9.89491
2.24005, -0,0.00104887,1, 0.371547,0.0218005,1.31958,-0.1375,-0.0997906,-0.572915, -0.0364774,0.00959931,2.53457,0.1471,-0.313813,8.52198
2.25009, -0,0.00104887,1, 0.372661,0.0229596,1.32541,-0.139754,-0.0795507,-0.582307, -0.0357792,0.00994838,2.54504,-0.274586,-0.00980665,7.90416
2.26004, -0,0.00104887,1, 0.373829,0.0240872,1.33114,-0.1375,-0.086266,-0.572915, -0.0356047,0.0115192,2.56686,0.02942,-0.0882598,9.24767
2.27005, -0,0.00104887,1, 0.375068,0.0253421,1.33743,-0.151024,-0.0910559,-0.629268, -0.0356047,0.0115192,2.56686,0.02942,-0.0882598,9.24767
2.28009, -0,0.00104887,1, 0.375976,0.0267037,1.34382,-0.153278,-0.0572915,-0.63866, -0.0356047,0.0120428,2.5775,0.186326,-0.166713,9.74781
2.29006, -0,0.00104887,1, 0.377457,0.0277994,1.34964,-0.139754,-0.120124,-0.582307, -0.0352557,0.0120428,2.5885,-0.196133,-0.431493,9.77723
2.30006, -0,0.00104887,1, 0.379435,0.0285837,1.35462,-0.119467,-0.176054,-0.497779, -0.0349066,0.0122173,2.59949,0.225553,-0.313813,10.4049
2.31005, -0,0.00104887,1, 0.380918,0.0295538,1.35988,-0.126229,-0.124351,-0.525955, -0.0345575,0.0127409,2.61014,0.637432,-0.666852,11.0423
2.32005, -0,0.00104887,1, 0.38263,0.030644,1.36579,-0.142008,-0.144966,-0.591699, -0.034383,0.0136136,2.62079,0.254973,-0.0882598,11.1992
2.33005, -0,0.00104887,1, 0.383964,0.0318432,1.3718,-0.144262,-0.106694,-0.601091, -0.0345575,0.0143117,2.63161,0.254973,0.137293,11.0815
2.34004, -0,0.00104887,1, 0.385063,0.0331649,1.3781,-0.151024,-0.0820396,-0.629268, -0.034383,0.0143117,2.6426,-0.196133,-0.666852,8.28662
2.35004, -0,0.00104887,1, 0.386109,0.034502,1.38439,-0.151024,-0.0775314,-0.629268, -0.0342085,0.0141372,2.65325,-0.0490333,-0.666852,8.02184
2.36004, -0,0.00104887,1, 0.386995,0.0357819,1.39031,-0.142008,-0.063819,-0.591699, -0.0340339,0.0141372,2.66407,-0.00980665,-0.166713,9.35554
2.37005, -0,0.00104887,1, 0.38807,0.0370089,1.39613,-0.139754,-0.0840589,-0.582307, -0.0338594,0.0150098,2.68554,-0.313813,0.0686466,9.12999
2.38005, -0,0.00104887,1, 0.388932,0.0383694,1.40233,-0.14877,-0.0617058,-0.619876, -0.0338594,0.0150098,2.68554,-0.313813,0.0686466,9.12999
2.39004, -0,0.00104887,1, 0.389749,0.0397871,1.40871,-0.153278,-0.0572915,-0.63866, -0.0338594,0.0153589,2.69636,-0.00980665,-0.627626,9.81646
2.40008, -0,0.00104887,1, 0.390719,0.0410925,1.41473,-0.144262,-0.0751364,-0.601091, -0.0336849,0.0155334,2.70718,-0.156906,-0.353039,10.5421
2.41004, -0,0.00104887,1, 0.39249,0.0420502,1.4198,-0.121721,-0.160322,-0.507171, -0.0329867,0.0155334,2.71783,0.02942,-0.0882598,9.5909
2.42005, -0,0.00104887,1, 0.394248,0.0429722,1.42468,-0.117213,-0.164737,-0.488387, -0.0321141,0.0153589,2.72865,0.451106,0.17652,10.4735
2.43007, -0,0.00104887,1, 0.395834,0.0438585,1.42928,-0.110451,-0.144309,-0.460211, -0.0321141,0.0158825,2.73929,0.02942,-0.0490333,10.7873
2.44005, -0,0.00104887,1, 0.397283,0.0447708,1.43389,-0.110451,-0.130784,-0.460211, -0.0324631,0.0164061,2.74977,-0.0882598,-0.127486,9.81646
2.45005, -0,0.00104887,1, 0.398628,0.0459314,1.43943,-0.132991,-0.117729,-0.554131, -0.0328122,0.0167552,2.76059,0.333426,-0.392266,9.5909
2.46005, -0,0.00104887,1, 0.399876,0.0471109,1.44497,-0.132991,-0.108713,-0.554131, -0.0328122,0.0164061,2.77141,0.333426,-0.470719,9.60071
2.47005, -0,0.00104887,1, 0.401023,0.0482636,1.45032,-0.128483,-0.0996027,-0.535347, -0.0324631,0.0164061,2.78188,0.02942,-0.20594,9.63013
2.48005, -0,0.00104887,1, 0.401945,0.0494937,1.45586,-0.132991,-0.0771557,-0.554131, -0.0326377,0.0169297,2.8037,0.0686466,-0.127486,9.1398
2.49009, -0,0.00104887,1, 0.402736,0.0509928,1.46244,-0.157787,-0.0618936,-0.657444, -0.0326377,0.0169297,2.8037,0.0686466,-0.127486,9.1398
2.50005, -0,0.00104887,1, 0.403668,0.052254,1.46807,-0.135246,-0.0794568,-0.563523, -0.0326377,0.0172788,2.81417,0.186326,-0.431493,9.20844
2.51005, -0,0.00104887,1, 0.40519,0.0531881,1.47258,-0.108196,-0.142008,-0.450819, -0.0322886,0.0176278,2.82499,0.186326,-0.127486,10.5912
2.52005, -0,0.00104887,1, 0.407066,0.0540945,1.47709,-0.110451,-0.175866,-0.460211, -0.031765,0.0176278,2.83581,-0.470719,-0.127486,10.1989
2.53009, -0,0.00104887,1, 0.40825,0.0553447,1.48272,-0.135246,-0.106506,-0.563523, -0.0314159,0.0176278,2.84646,0.107873,-0.431493,11.209
2.54004, -0,0.00104887,1, 0.409054,0.0569505,1.48967,-0.166803,-0.0665897,-0.695012, -0.0312414,0.0185005,2.8571,-0.00980665,-0.00980665,10.0812
2.55005, -0,0.00104887,1, 0.4099,0.0583993,1.49597,-0.151024,-0.0730232,-0.629268, -0.0315905,0.0190241,2.86792,-0.00980665,-0.00980665,10.0812
2.56004, -0,0.00104887,1, 0.411264,0.0596795,1.5017,-0.1375,-0.12684,-0.572915, -0.0319395,0.0190241,2.87857,0.107873,-0.470719,8.66908
2.57006, -0,0.00104887,1, 0.412736,0.0607333,1.50649,-0.114959,-0.139895,-0.478995, -0.0315905,0.0190241,2.88957,-0.00980665,-0.0490333,9.40458
2.58004, -0,0.00104887,1, 0.41411,0.0617546,1.51109,-0.110451,-0.130784,-0.460211, -0.0310669,0.0193732,2.90039,-0.156906,0.0686466,10.4637
2.59007, -0,0.00104887,1, 0.415219,0.062933,1.51625,-0.123975,-0.104017,-0.516563, -0.0312414,0.0200713,2.92186,-0.00980665,-0.245166,10.1303
2.60009, -0,0.00104887,1, 0.416013,0.0642235,1.52179,-0.132991,-0.0726475,-0.554131, -0.0312414,0.0200713,2.92186,-0.00980665,-0.245166,10.1303
2.61007, -0,0.00104887,1, 0.416984,0.0655552,1.52752,-0.1375,-0.0907742,-0.572915, -0.0312414,0.0198968,2.93268,0.254973,-0.0490333,8.62985
2.62005, -0,0.00104887,1, 0.418635,0.0667061,1.5326,-0.121721,-0.160322,-0.507171, -0.0307178,0.0197222,2.94332,-0.470719,-0.392266,8.62985
2.63005, -0,0.00104887,1, 0.420504,0.0678121,1.53748,-0.117213,-0.182769,-0.488387, -0.0303687,0.0197222,2.95414,0.225553,-0.0882598,9.63994
2.64004, -0,0.00104887,1, 0.422008,0.0689836,1.54255,-0.121721,-0.146798,-0.507171, -0.0301942,0.0204204,2.96479,-0.00980665,-0.127486,11.5522
2.6501, -0,0.00104887,1, 0.422927,0.0703131,1.54819,-0.135246,-0.0884731,-0.563523, -0.0301942,0.0211185,2.97526,-0.156906,-0.166713,10.6991
2.66005, -0,0.00104887,1, 0.423798,0.0717841,1.55439,-0.14877,-0.0842467,-0.619876, -0.0301942,0.0214676,2.98591,0.294199,-0.245166,9.60071
2.67005, -0,0.00104887,1, 0.424588,0.0731033,1.55993,-0.135246,-0.0749486,-0.563523, -0.0301942,0.0214676,2.99673,0.0686466,-0.353039,8.24739
2.68005, -0,0.00104887,1, 0.425928,0.074219,1.56462,-0.112705,-0.133085,-0.469603, -0.0298451,0.021293,3.00755,-0.127486,-0.353039,9.1398
2.69004, -0,0.00104887,1, 0.427085,0.075432,1.56969,-0.121721,-0.11524,-0.507171, -0.0294961,0.0216421,3.0182,0.568786,-0.127486,10.2381
2.70005, -0,-0,1, 0.428054,0.0765603,1.57439,-0.112705,-0.0970199,-0.469603, -0.0293215,0.0223402,3.04001,-0.0882598,-0.313813,10.2087
2.71005, -0,0.00104887,1, 0.429242,0.0776492,1.5789,-0.108196,-0.119467,-0.450819, -0.0293215,0.0223402,3.04001,-0.0882598,-0.313813,10.2087
2.72009, -0,0.00104887,1, 0.430226,0.0792158,1.58538,-0.155532,-0.100166,-0.648052, -0.0287979,0.0221657,3.05066,0.490333,0.107873,8.48275
2.73006, -0,0.00104887,1, 0.431493,0.0806357,1.5912,-0.142008,-0.126934,-0.591699, -0.0282743,0.0219911,3.06148,-0.313813,-0.353039,9.35554
2.74005, -0,0.00104887,1, 0.433068,0.0819346,1.59646,-0.126229,-0.160416,-0.525955, -0.0284489,0.0219911,3.07213,-0.509946,-0.274586,10.5127
2.75005, -0,0.00104887,1, 0.434545,0.0832392,1.60172,-0.126229,-0.1514,-0.525955, -0.0284489,0.0221657,3.08243,0.608012,-0.431493,11.0031
2.76005, -0,0.00104887,1, 0.435542,0.0846035,1.60726,-0.132991,-0.104205,-0.554131, -0.0280998,0.0226893,3.0929,0.411879,0.0686466,10.8265
2.77008, -0,0.00104887,1, 0.43655,0.0861323,1.61346,-0.14877,-0.106788,-0.619876, -0.0277507,0.0232129,3.10354,-0.0490333,-0.392266,9.10057
2.78007, -0,0.00104887,1, 0.437689,0.0874927,1.61891,-0.130737,-0.119937,-0.544739, -0.0274017,0.0232129,3.11402,0.02942,-0.313813,8.4043
2.79005, -0,0.00104887,1, 0.438735,0.0887192,1.62379,-0.117213,-0.110638,-0.488387, -0.0274017,0.0232129,3.12466,0.1471,0.02942,8.20817
2.80004, -0,0.00104887,1, 0.439654,0.0901478,1.62952,-0.139754,-0.0975834,-0.582307, -0.0274017,0.0237365,3.13531,0.107873,0.254973,10.395
2.81006, -0,0.00104887,1, 0.44027,0.0916312,1.63553,-0.144262,-0.0706282,-0.601091, -0.0279253,0.0242601,-3.12641,-0.196133,-0.470719,10.4441
2.8201, -0,0.00104887,1, 0.44086,0.0930041,1.64107,-0.132991,-0.0681394,-0.554131, -0.0279253,0.0242601,-3.12641,-0.196133,-0.470719,10.4441
2.83005, -0,0.00104887,1, 0.441424,0.0943109,1.64633,-0.126229,-0.0657444,-0.525955, -0.0272271,0.0242601,-3.11559,0.107873,-0.549172,9.47322
2.8401, -0,0.00104887,1, 0.442391,0.0955622,1.65122,-0.117213,-0.10613,-0.488387, -0.0268781,0.023911,-3.10494,-1.0395,-0.431493,10.2872
2.85004, -0,0.00104887,1, 0.443807,0.0967652,1.65573,-0.108196,-0.151024,-0.450819, -0.0268781,0.0235619,-3.09464,0.1471,-0.431493,9.4438
2.86021, -0,0.00104887,1, 0.445325,0.098052,1.66052,-0.114959,-0.162436,-0.478995, -0.026529,0.0235619,-3.08435,0.411879,-0.313813,10.9638
2.87006, -0,0.00104887,1, 0.446706,0.0995839,1.66634,-0.139754,-0.151682,-0.582307, -0.0263545,0.0237365,-3.0744,0.333426,-0.20594,10.4735
2.88005, -0,0.00104887,1, 0.447564,0.10105,1.67207,-0.1375,-0.0997906,-0.572915, -0.0260054,0.0242601,-3.0641,-0.156906,-0.274586,9.63013
2.89008, -0,0.00104887,1, 0.448482,0.102506,1.6777,-0.135246,-0.106506,-0.563523, -0.0254818,0.0242601,-3.05363,0.186326,-0.353039,9.93414
2.90005, -0,0.00104887,1, 0.449303,0.103957,1.68334,-0.135246,-0.0974895,-0.563523, -0.0246091,0.0240855,-3.04316,-0.23536,-0.313813,8.36507
2.91007, -0,0.00104887,1, 0.450136,0.105438,1.68907,-0.1375,-0.0997906,-0.572915, -0.0242601,0.023911,-3.03251,0.490333,-0.00980665,10.0812
2.92005, -0,0.00104887,1, 0.451055,0.106889,1.69461,-0.132991,-0.108713,-0.554131, -0.0244346,0.0240855,-3.02169,-0.392266,0.107873,9.2869
2.93005, -0,0.00104887,1, 0.451975,0.108256,1.69977,-0.123975,-0.108525,-0.516563, -0.0244346,0.0240855,-3.02169,-0.392266,0.107873,9.2869
2.94013, -0,0.00104887,1, 0.453058,0.109536,1.70447,-0.112705,-0.124069,-0.469603, -0.0249582,0.0247837,-3.00057,-0.0882598,-0.549172,9.93414
2.95005, -0,0.00104887,1, 0.454129,0.110866,1.70935,-0.117213,-0.124163,-0.488387, -0.0244346,0.0242601,-2.9901,-0.0490333,-0.245166,11.5424
2.96008, -0,0.00104887,1, 0.455099,0.112233,1.71443,-0.121721,-0.11524,-0.507171, -0.0233874,0.0233874,-2.98015,0.1471,-0.735499,10.1989
2.97005, -0,0.00104887,1, 0.456075,0.113675,1.71978,-0.128483,-0.117635,-0.535347, -0.0228638,0.0228638,-2.96985,0.186326,-0.0490333,8.47295
2.98006, -0,0.00104887,1, 0.457012,0.115187,1.72541,-0.135246,-0.115522,-0.563523, -0.0228638,0.0230383,-2.95938,0.294199,0.137293,9.16922
2.99005, -0,0.00104887,1, 0.457712,0.116713,1.73124,-0.139754,-0.0930753,-0.582307, -0.0226893,0.0237365,-2.94908,0.254973,-0.20594,8.82598
3.00005, -0,0.00104887,1, 0.458499,0.118213,1.73687,-0.1375,-0.0997906,-0.572915, -0.0225147,0.0240855,-2.93861,0.294199,0.17652,9.69878
3.01009, -0,0.00104887,1, 0.45953,0.119853,1.74288,-0.144262,-0.129235,-0.601091, -0.0223402,0.0242601,-2.92779,0.225553,-0.470719,9.97336
3.02004, -0,0.00104887,1, 0.460659,0.121541,1.74899,-0.14877,-0.138345,-0.619876, -0.0219911,0.0240855,-2.91732,0.225553,0.17652,11.0129
3.03005, -0,0.00104887,1, 0.461423,0.12317,1.75509,-0.146516,-0.104487,-0.610483, -0.0216421,0.0240855,-2.9065,0.0686466,0.02942,8.98289
3.04009, -0,0.00104887,1, 0.461929,0.12478,1.76129,-0.14877,-0.0797385,-0.619876, -0.0216421,0.0240855,-2.9065,0.0686466,0.02942,8.98289
3.05005, -0,0.00104887,1, 0.462618,0.126339,1.76712,-0.139754,-0.0975834,-0.582307, -0.0216421,0.0244346,-2.88468,-0.0882598,-0.431493,8.97309
3.06014, -0,0.00104887,1, 0.463692,0.127751,1.772,-0.119467,-0.130972,-0.497779, -0.021293,0.0244346,-2.87421,-0.196133,-0.20594,8.98289
3.07005, -0,0.00104887,1, 0.465095,0.129215,1.77679,-0.114959,-0.166944,-0.478995, -0.0211185,0.0242601,-2.86356,-0.0882598,-0.392266,11.1698
